player_id,player_name,first_serve_pct,first_serve_win_pct,second_serve_win_pct,ace_rate,df_rate,bp_save_pct,service_pts_won_pct,return_pts_won_pct,dominance_ratio,wins,total_matches,aces,dfs,rank,rank_points,height,hand,ioc,win_pct,cluster_kmeans,archetype,pca_x,pca_y
102318,Andrei Pavel,0.6438194356808663,0.6840161776852302,0.4737508812129648,0.0667953812680094,0.024326699652924,0.5357082074606585,0.6085481206028333,0.3537743688529713,1.873043452185636,43,110,594.0,212.0,17.0,1325.0,183.0,R,ROU,0.3909090909090909,1,Grinders,-1.1247818021022729,-0.11594971928687775
102381,Werner Eschauer,0.5734243760022086,0.6881798881966987,0.4876026387846514,0.0698972132941343,0.0378477345757995,0.4978494623655914,0.5991382687058068,0.328580014695141,1.8934421156311152,8,32,180.0,104.0,52.0,654.0,188.0,R,AUT,0.25,1,Grinders,-1.0544468146363963,1.7527133759034104
102434,Vincent Spadea,0.584672020292224,0.6790045978785947,0.5051345067723483,0.04450295723665,0.0386836958370046,0.5597794541257073,0.6062555686383204,0.379133995623688,1.673962406712603,79,187,625.0,543.0,19.0,1320.0,183.0,R,USA,0.4224598930481283,1,Grinders,-1.4446255182661663,-0.38974741735476615
102450,Tim Henman,0.6181170119162575,0.7212160784067052,0.5208994740355861,0.0650862765507905,0.0358616366010452,0.6141555465650488,0.644112224405552,0.3798830437708874,1.769850397925352,58,108,545.0,321.0,5.0,2380.0,185.0,R,GBR,0.5370370370370371,0,All-Court Elite,0.6499269084235952,-1.4147439543686353
102456,Felix Mantilla,0.602879380951455,0.6727016646278128,0.4932604217097566,0.0301883438941831,0.0343086083657971,0.5464243447578393,0.5986246081129227,0.4022111991934305,1.6031943917914224,15,33,81.0,92.0,75.0,537.0,180.0,R,ESP,0.4545454545454545,1,Grinders,-2.4223030397455374,-1.0535928477635674
102494,Tomas Behrend,0.5919208394816214,0.6625210735245675,0.4202170745628327,0.052218645829538,0.0497901045802654,0.514967571546519,0.5644507806556632,0.3425213091583554,1.7743670271352583,11,37,145.0,135.0,74.0,515.0,193.0,R,GER,0.2972972972972973,1,Grinders,-2.9849241606143204,2.9123684170249637
102562,Jiri Novak,0.6486500829742542,0.6723709778052418,0.4977501145306348,0.0641562477743458,0.0253539210751327,0.5728576783404149,0.6112182294452612,0.3842755467852525,1.6763401914289249,33,71,344.0,141.0,23.0,1285.0,190.0,R,CZE,0.4647887323943662,1,Grinders,-1.2706862981038247,-1.6249183486446477
102563,Thomas Johansson,0.5738067005122472,0.753657638799626,0.5229534601638204,0.1105777736613695,0.0292108864491567,0.6000242572990735,0.6558817981422811,0.3456133733309117,2.036082452339023,91,173,1486.0,410.0,13.0,1645.0,180.0,R,SWE,0.5260115606936416,2,Big Servers,2.4513580932103576,-0.034089412059663905
102565,Alexander Waske,0.5922833824078301,0.7461494856324149,0.4983480486862195,0.1216596622656279,0.0555094195403753,0.5794899031010142,0.6443609645753263,0.3067577406197813,2.2826269985029386,19,56,593.0,263.0,89.0,455.0,188.0,R,GER,0.3392857142857143,2,Big Servers,2.747724011149528,2.694844227636639
102567,George Bastl,0.5981508800266835,0.6803133832671254,0.4569259206052346,0.0814968817089935,0.0429097788349356,0.5518821175564819,0.5950445398288255,0.3458165355961947,1.808745004740442,12,36,225.0,115.0,119.0,370.0,183.0,R,SUI,0.3333333333333333,1,Grinders,-1.208941535557665,1.6361001392940284
102610,Albert Costa,0.6724517256697179,0.6479424168012711,0.4863932940491839,0.0356700617124644,0.0288550572091628,0.53732701122407,0.5922117149918825,0.3640381564317332,1.75950520102519,15,34,80.0,73.0,46.0,810.0,180.0,R,ESP,0.4411764705882353,1,Grinders,-2.274977984110488,-0.8742725015113165
102642,Cyril Saulnier,0.5928558483089218,0.7226100830087926,0.4895381993272176,0.0905930845216606,0.036165469986301,0.561545013628347,0.6285697461080597,0.3384072585674989,1.968704353480468,21,57,375.0,145.0,48.0,798.0,190.0,R,FRA,0.3684210526315789,0,All-Court Elite,0.6656072871102986,0.9742241293133892
