player_id,player_name,first_serve_pct,first_serve_win_pct,second_serve_win_pct,ace_rate,df_rate,bp_save_pct,service_pts_won_pct,return_pts_won_pct,dominance_ratio,wins,total_matches,aces,dfs,rank,rank_points,height,hand,ioc,win_pct
102615,Dennis Van Scheppingen,0.5954167399597025,0.7096656428751973,0.3756474519632414,0.02444621562204007,0.06310399896782469,0.44507575757575757,0.5625406245690978,0.3204900933355593,1.833382418160336,1,6,11.0,21.0,112.0,398.0,185.0,R,NED,0.16666666666666666
102630,Slimane Saoudi,0.6801494237835126,0.690570021111893,0.4993107769423559,0.03236107022536225,0.055228469564648545,0.46969696969696967,0.6303274130768979,0.43467841682127395,1.4604834126516861,2,4,8.0,13.0,272.0,126.0,,L,ALG,0.5
102642,Cyril Saulnier,0.5928558483089218,0.7226100830087926,0.4895381993272176,0.09059308452166062,0.03616546998630104,0.561545013628347,0.6285697461080597,0.3384072585674989,1.9687043534804678,21,57,375.0,145.0,48.0,798.0,190.0,R,FRA,0.3684210526315789
102667,Satoshi Iwabuchi,0.6664414182879713,0.6270620059350842,0.47391788650369887,0.03809738413262424,0.033592442535921266,0.6125065410779696,0.5729248478581657,0.36634510420125405,1.6553876416903763,2,7,15.0,14.0,339.0,103.0,175.0,L,JPN,0.2857142857142857
102694,Lars Burgsmuller,0.5693845225168599,0.6746299559737644,0.4492137502280614,0.050560685688227705,0.05735003425052529,0.4730735316455131,0.5750893723612625,0.3413154363466142,1.7781135752446369,10,39,152.0,167.0,85.0,464.0,183.0,R,GER,0.2564102564102564
102703,Hyung Taik Lee,0.636133656113132,0.6845871776103045,0.5157917856010422,0.040602092161623415,0.022906970910794702,0.5509677193850863,0.6254808863035147,0.3657013425062524,1.8229532250936582,58,131,417.0,249.0,36.0,864.0,180.0,R,KOR,0.44274809160305345
102720,Tomas Zib,0.5753570808777264,0.6767439750548767,0.49657005390492376,0.051982348209066304,0.02571070188708573,0.5406575781575782,0.5995519348104599,0.33457528645455953,1.923431900435909,25,76,300.0,150.0,51.0,688.0,178.0,R,CZE,0.32894736842105265
102730,Ivo Heuberger,0.56565490325134,0.7532433858162391,0.503505031553812,0.12147352424954186,0.02876310989512084,0.6930735930735931,0.6399074348914643,0.3713088556720015,1.717459266138865,2,5,42.0,9.0,124.0,361.0,188.0,R,SUI,0.4
102770,John Van Lottum,0.5131578947368421,0.6410256410256411,0.5405405405405406,0.05263157894736842,0.02631578947368421,0.6666666666666666,0.5921052631578947,0.3064516129032258,1.9321329639889195,0,1,4.0,2.0,493.0,48.0,185.0,R,NED,0.0
102780,Frederic Niemeyer,0.559822176688363,0.6828055275135483,0.44239625506072877,0.10151883270523585,0.06862770315935461,0.5454861111111111,0.5746064446062203,0.31253272507398033,2.1664260076781967,1,8,46.0,31.0,185.0,225.0,190.0,R,CAN,0.125
102783,Rainer Schuettler,0.597820570709139,0.6776781026158635,0.5017328555772528,0.044945958199123774,0.03678156601575835,0.5450581188647161,0.6060006910027844,0.3699679387992386,1.7232264041502738,87,224,768.0,652.0,29.0,1924.0,180.0,R,GER,0.38839285714285715
102785,Glenn Weiner,0.5178894598282123,0.7314814814814815,0.45421857807681704,0.08840947386303603,0.06872636173186486,0.48072562358276644,0.596240814953226,0.31935356525103004,1.919012197333206,2,7,36.0,28.0,175.0,250.0,188.0,R,USA,0.2857142857142857
102788,Jan Vacek,0.6316780354074918,0.6913227926097953,0.5061285291242597,0.05793143724164584,0.03574182481025085,0.5992445054945055,0.6253364313730938,0.365509335122847,1.83348927439407,4,8,34.0,22.0,245.0,154.0,198.0,R,CZE,0.5
102800,Nenad Zimonjic,0.603640938186681,0.668340627549885,0.5264303435356067,0.11654755131068813,0.04475947535057311,0.5547619047619048,0.6145872443554572,0.2674568023612093,2.3881011901211155,1,5,47.0,17.0,520.0,48.0,190.0,R,SRB,0.2
102811,Dusan Vemic,0.6307057572809747,0.7052037991254986,0.5404445041129929,0.10976821904569062,0.05065420205783019,0.6212519936204147,0.6376072902475012,0.35034991296448037,1.9257306045305738,8,19,158.0,72.0,154.0,288.0,190.0,R,SRB,0.42105263157894735
102821,Cecil Mamiit,0.6544022914205471,0.7349018313809602,0.5589028213166144,0.06293815717750809,0.029068301542946574,0.48737373737373735,0.6720296471614929,0.362071907061141,1.8995426065245202,2,5,22.0,10.0,227.0,164.0,173.0,R,PHI,0.4
102834,Paul Goldstein,0.5998191404250306,0.657173303002554,0.47525435584220094,0.029271670509354024,0.037815551362695904,0.5610459156755453,0.583935145013929,0.3955283240779337,1.571304522809461,37,83,176.0,242.0,58.0,668.0,178.0,R,USA,0.4457831325301205
102839,Nicolas Lapentti,0.6176417675217607,0.6801466539490754,0.4808459409674737,0.043894548385620305,0.02454516092174942,0.5347309708390304,0.604076812094982,0.3633692181390923,1.7479584279307088,52,130,460.0,257.0,58.0,1004.0,188.0,R,ECU,0.4
102845,Carlos Moya,0.6020091225646348,0.7238859885307299,0.517606714672362,0.0698092082132468,0.03197736527735103,0.6006108789040634,0.6405626517372811,0.36756734844173555,1.8216445733642503,134,229,1261.0,605.0,5.0,2520.0,190.0,R,ESP,0.5851528384279476
102851,Giorgio Galimberti,0.6094600122601074,0.6436012181997909,0.4693986568986569,0.042937119285052325,0.044025399901532994,0.6229166666666667,0.5749825329671391,0.3737426221172351,1.6308289366792703,1,4,17.0,20.0,189.0,204.0,180.0,R,ITA,0.25
102854,Sjeng Schalken,0.7110341583992931,0.6183437855304925,0.5144359820322402,0.019580029975884622,0.022154200325446786,0.5514149249443366,0.5875557895935979,0.3835829976838983,1.5944180454932986,7,17,25.0,28.0,57.0,705.0,193.0,R,NED,0.4117647058823529
102856,Gustavo Kuerten,0.5508579137682988,0.6975745946177304,0.4280716824916919,0.08284391751798427,0.04362093685506549,0.5077256077256077,0.5792349254750964,0.3238749637636815,1.8849249601514317,5,24,146.0,68.0,86.0,465.0,190.0,R,BRA,0.20833333333333334
102860,Agustin Calleri,0.5584401293903495,0.7466929303868249,0.500040990734648,0.09936055336584274,0.04433251224843223,0.5580556048679988,0.637936668317899,0.3782754070200095,1.7965678095314157,98,195,1409.0,673.0,26.0,1250.0,183.0,R,ARG,0.5025641025641026
102863,Takao Suzuki,0.6163275231479727,0.7577801167415323,0.6061857471074298,0.13023130432705088,0.0301833622847861,0.7102272727272728,0.6968797733252602,0.3029101373640269,2.4249344276000024,6,12,134.0,31.0,203.0,203.0,175.0,R,JPN,0.5
102864,Frank Moser,0.6851851851851852,0.6216216216216216,0.29411764705882354,0.09259259259259259,0.037037037037037035,0.42857142857142855,0.5185185185185185,0.3148148148148148,1.6470588235294117,0,1,5.0,2.0,424.0,71.0,193.0,R,GER,0.0
102869,Galo Blanco,0.5810308549251353,0.6523558897243108,0.35909581036715765,0.05963796266989195,0.026900960483745955,0.5571428571428572,0.536309153845383,0.39399946847046585,1.3906521756552235,1,5,25.0,12.0,249.0,155.0,173.0,R,ESP,0.2
102880,Alexander Popp,0.5987266239447896,0.6763884422041996,0.47508917371547976,0.05805600786847218,0.06254998222735451,0.5574705676268177,0.5947325381260771,0.3144056876002191,1.965742684603098,4,17,89.0,87.0,125.0,351.0,201.0,R,GER,0.23529411764705882
102881,David Skoch,0.6464737793851718,0.5927318295739348,0.487012987012987,0.04959958667011108,0.036941358822009815,0.3666666666666667,0.5525703952467063,0.3,1.8808124515629037,0,2,6.0,4.0,,,183.0,R,CZE,0.0
102882,Mark Philippoussis,0.5891894598673514,0.7848783472190239,0.49112186926278056,0.16140992473028948,0.06133419108482253,0.580324074074074,0.6636548456813689,0.32370153350215614,2.1803228419477554,20,39,510.0,183.0,113.0,381.0,196.0,R,AUS,0.5128205128205128
102885,Vishal Uppal,0.4528301886792453,0.625,0.3103448275862069,0.03773584905660377,0.11320754716981132,0.0,0.4528301886792453,0.29545454545454547,1.532656023222061,0,1,2.0,6.0,526.0,43.0,,R,IND,0.0
102886,Frantisek Cermak,0.5609649812095464,0.6564886679634592,0.43833560733677635,0.04673432981856895,0.07747585682368291,0.5726686507936508,0.5551407808880635,0.3556520244677869,1.624675242445857,3,8,27.0,42.0,406.0,70.0,193.0,R,CZE,0.375
102887,Ramon Delgado,0.5977316499358483,0.6907665877494673,0.4978938358693121,0.08393815976530657,0.03574520758699546,0.5282238293107858,0.6121658602122034,0.34873031530538257,1.8755486259635106,9,25,141.0,58.0,103.0,408.0,185.0,R,PAR,0.36
102904,Leos Friedl,0.6620788909448704,0.6381864623243934,0.4572303921568628,0.05509149117396541,0.04367785707991894,0.4515873015873016,0.5758804006226687,0.45452839714152277,1.2961007682657166,2,3,13.0,11.0,,,183.0,R,CZE,0.6666666666666666
102905,Stefan Koubek,0.582540715488773,0.6684399929971503,0.5019262252787228,0.04822067185972566,0.03852906721190145,0.5295686359113415,0.5972132132703347,0.3713236881716196,1.6855121439603147,53,126,502.0,393.0,47.0,661.0,175.0,L,AUT,0.42063492063492064
102925,Justin Gimelstob,0.5632734735679444,0.7243325364339499,0.4798048284946768,0.09194854294100784,0.047868504377265884,0.5946995120054889,0.6176471944554491,0.34182052424624704,1.8963900342274473,23,63,485.0,244.0,73.0,528.0,196.0,R,USA,0.36507936507936506
102945,Luke Bourgeois,0.5200132684652808,0.8649425287356323,0.5040983606557377,0.13959531180893409,0.07491154356479435,0.8333333333333333,0.6908447589562141,0.26279239766081874,2.6536528486992883,0,2,27.0,15.0,369.0,92.0,188.0,R,AUS,0.0
102950,Fernando Vicente,0.6345133454548911,0.6185532311319154,0.4804644733584898,0.03808584334639724,0.019512545126980408,0.5425801708410404,0.5668960601735923,0.35977998981850356,1.6715556806145533,8,37,110.0,63.0,87.0,460.0,180.0,R,ESP,0.21621621621621623
102956,Sultan Khalfan,0.5337301587301587,0.5972868217054264,0.3079268292682927,0.011904761904761904,0.07539682539682539,0.5941558441558441,0.46296296296296297,0.31029986962190353,1.5641438539989263,0,2,2.0,11.0,1116.0,5.0,,R,QAT,0.0
102965,Jamie Delgado,0.5786786953174419,0.6684910386918995,0.4758900427783406,0.05961392474005797,0.03153339328447724,0.49331501831501834,0.5881417154722239,0.31179410028589233,2.138993294682368,2,6,36.0,19.0,205.0,198.0,178.0,R,GBR,0.3333333333333333
