player_id,player_name,surface,first_serve_pct,first_serve_win_pct,second_serve_win_pct,ace_rate,df_rate,bp_save_pct,service_pts_won_pct,return_pts_won_pct,dominance_ratio,wins,total_matches,aces,dfs,rank,rank_points,height,hand,ioc,win_pct
101868,Dick Norman,Clay,0.6198925302751679,0.6539231447564782,0.4020676870797863,0.08499698189277742,0.08451978084464473,0.5717652717652718,0.5556961112655305,0.3513547205879193,1.6338768530422945,2,9,58.0,49.0,101.0,407.0,203.0,L,BEL,0.2222222222222222
101868,Dick Norman,Grass,0.5975722874478354,0.782100180325774,0.5474970410433472,0.15572786951977904,0.07655675734967685,0.6525835275835276,0.6901583747776131,0.31497046164887826,2.279055944371398,5,12,151.0,72.0,101.0,407.0,203.0,L,BEL,0.4166666666666667
101868,Dick Norman,Hard,0.6371218027634372,0.6964681739323079,0.4595269191212629,0.1507973640007258,0.06942417993978735,0.5672145775371582,0.6124881891975367,0.2891916182074711,2.2764144935110533,1,6,93.0,49.0,104.0,404.0,203.0,L,BEL,0.16666666666666666
101885,Wayne Arthurs,Carpet,0.6080842870987667,0.8106167608286252,0.5249149145732563,0.21080424490929597,0.05762305568717674,0.6296296296296297,0.6992427385084873,0.28976334643374263,2.6346066665140997,2,4,68.0,18.0,97.0,420.0,190.0,L,AUS,0.5
101885,Wayne Arthurs,Clay,0.5016987213992236,0.7944618473372091,0.5181312117791029,0.15807857780448648,0.078755006335261,0.6182539682539683,0.6524502609562091,0.31569940275874425,2.2486692876751313,3,8,96.0,47.0,74.0,521.0,190.0,L,AUS,0.375
101885,Wayne Arthurs,Grass,0.5903096746284507,0.8109331628790496,0.5473620373839848,0.17184810477699275,0.05719560821937457,0.6402125833498382,0.7034190867094249,0.3066470492682118,2.3150313605793857,5,11,188.0,59.0,85.0,483.0,190.0,L,AUS,0.45454545454545453
101885,Wayne Arthurs,Hard,0.5632983195271855,0.8220820211590386,0.5554924566355042,0.2117224576217439,0.058435189082798385,0.6443760262725781,0.706765016662044,0.2933695594442291,2.6073539950691353,17,33,597.0,164.0,63.0,583.0,190.0,L,AUS,0.5151515151515151
101962,Younes El Aynaoui,Clay,0.6174738872874944,0.6862951999517682,0.4299886387142759,0.08106205751650118,0.03599294622661707,0.5775441729987185,0.5901842303018408,0.34796195451405176,1.7264987033399577,5,11,67.0,29.0,134.0,336.0,193.0,R,MAR,0.45454545454545453
101962,Younes El Aynaoui,Hard,0.6295257931503601,0.6999357534463236,0.4530914123808361,0.06316763376313267,0.0432801930508457,0.5282972582972583,0.6080069656190995,0.3265718906728807,1.8856121043816458,5,15,69.0,44.0,189.0,207.0,193.0,R,MAR,0.3333333333333333
102035,Jonas Bjorkman,Carpet,0.5543541583802156,0.7751397360661874,0.559323475208296,0.09465721640072397,0.045315779990405765,0.6312576312576312,0.6782143340445131,0.38291179319730984,1.8421846842504128,5,9,54.0,23.0,53.0,723.0,183.0,R,SWE,0.5555555555555556
102035,Jonas Bjorkman,Clay,0.5898231601179204,0.6809761565786009,0.421503396151026,0.04294625734582694,0.032483195879317736,0.5680575959987725,0.5771193026662867,0.3656439212783201,1.6521177462123362,5,18,77.0,50.0,29.0,1013.0,183.0,R,SWE,0.2777777777777778
102035,Jonas Bjorkman,Grass,0.6302555553288104,0.7311693680333254,0.5254066593064132,0.06255844311438176,0.033526450173896265,0.6163490850173163,0.6551166031114386,0.3801837628701605,1.8044831636769787,21,33,169.0,98.0,30.0,955.0,183.0,R,SWE,0.6363636363636364
102035,Jonas Bjorkman,Hard,0.5608220976436668,0.6808304687562157,0.4743651579369435,0.05013474854801216,0.051474235307735705,0.5152733563618731,0.5904628450535044,0.38060023495035344,1.673988629527723,25,68,247.0,254.0,32.0,998.0,183.0,R,SWE,0.36764705882352944
102093,Martin Damm,Hard,0.6596191716673645,0.7587755102040816,0.5495959595959596,0.21667106004455403,0.032425713148604714,0.4444444444444444,0.6858605593545352,0.33514282652213684,2.0679356062890197,2,3,42.0,6.0,204.0,296.0,203.0,L,USA,0.6666666666666666
102106,Davide Sanguinetti,Carpet,0.5684197604733682,0.6999335809974108,0.5304793580403336,0.08081761041690648,0.009494109494109493,0.5347222222222222,0.6254320184332368,0.3235380008082637,1.9476833832143239,1,5,33.0,3.0,42.0,809.0,188.0,R,ITA,0.2
